timestamp,flow_id,path_links,end_to_end_latency_ms,end_to_end_jitter_ms,throughput_mbps,delivered_bytes_interval,dropped_bytes_interval,sla_met,phase
430,FL1,L1,49.52516724082503,2.0760927954078285,16.655358789891157,10327163.04101328,82436.20266869378,1,normal
435,FL1,L1,46.223125347969024,3.448903611625761,21.21574940058697,13170734.054356141,89109.3210107136,1,normal
440,FL1,L1,46.131078091184925,2.486605878835208,26.521612056296863,16353156.4253263,222851.10985923812,0,normal
445,FL1,L1,49.178744303042876,2.6130677280288435,25.83069770576076,15964184.199020594,180001.86707988096,0,normal
450,FL1,L1,50.719466108603136,2.080344658785547,23.576602312729218,14680928.558068808,54447.8873869515,1,normal
455,FL1,L1,43.4513522942674,1.752378621306383,23.272476820223318,14429005.636010244,116292.37662932905,1,normal
460,FL1,L1,44.99054788296753,2.047084045722194,27.377632696342264,17102714.423817806,8306.011396109676,1,normal
465,FL1,L1,53.09314144499638,1.4290419131425702,19.679184176577937,12213972.199455012,85517.91090620028,1,normal
470,FL1,L1,47.24626785584731,1.2823071436622078,23.742664612765044,14795828.268330062,43337.114648091316,1,normal
475,FL1,L1,47.27585786205241,1.8579492728708171,18.69847412261142,11525015.436153112,161530.89047902526,0,normal
480,FL1,L1,47.118729749047766,3.6258096954586314,30.262012511295325,18645756.84451594,268000.9750436401,0,normal
485,FL1,L1,50.12357715958406,3.3374538256412127,18.97829664721482,11802452.812118111,58982.59239114956,1,normal
490,FL1,L1,43.93755865056067,0.691442200169222,23.512073057212632,14481806.993129162,213238.66762873254,0,normal
495,FL1,L1,43.075587685436986,2.5685042066678756,31.268920253385385,19513893.18019384,29181.978172021092,1,normal
500,FL1,L1,45.97398446461981,2.0307400742130057,28.98545866108489,18053773.983707543,62137.67947051435,1,normal
505,FL1,L1,39.974216702776,1.273885972482654,17.973863282909914,11186814.548551671,46850.00326702501,1,normal
510,FL1,L1,44.995756208310745,1.4868389842336946,28.396303172769503,17570747.951637514,176941.53134342225,1,normal
515,FL1,L1,47.738423550018425,0.5821055119703307,31.658036738421444,19609450.049402867,176822.91211053895,1,normal
520,FL1,L1,48.05429550681592,4.582782694935338,17.798219193907368,10994525.612132652,129361.38405945312,0,normal
525,FL1,L1,46.33548927672646,2.631948284009333,22.014191026009485,13690165.467565648,68703.92369028083,1,normal
530,FL1,L1,50.3413725491081,1.4194382817238491,29.67419084932484,18422132.99411977,124236.28670825576,1,normal
535,FL1,L1,37.97677470264877,0.41279357321236954,31.27590681197689,19468861.368430845,78580.38905470875,1,normal
540,FL1,L1,43.64182907270376,1.8740199033279166,20.46036144398195,12747510.763477497,40215.13901122113,1,normal
545,FL1,L1,49.81531997522333,1.3172352801626284,30.097288443090772,18674623.270949036,136182.00598269538,1,normal
550,FL1,L1,47.9206363068472,0.6790839356295781,31.302005646966983,19311594.697091926,252158.8322624364,0,normal
555,FL1,L1,41.92218052456904,2.006029327171035,26.135201714783665,16186779.567565857,147721.50417393507,1,normal
560,FL1,L1,44.95384261558269,2.122579809312745,19.24692806481358,11904187.569615649,125142.47089283857,0,normal
565,FL1,L1,50.333005680985714,2.21639656827201,17.75743763510825,10953250.82246927,145147.69947338695,0,normal
570,FL1,L1,43.28242996783106,3.042346698455588,20.57615083416619,12670114.541197075,189979.73015679323,0,normal
575,FL1,L1,52.13061065390084,2.191482325439912,21.539954008893368,13412379.241549384,50092.01400897078,1,normal
580,FL1,L1,47.2866403863405,2.4927569259875098,20.143118956610607,12549319.966680435,40129.38120119486,1,normal
585,FL1,L1,48.10717001603621,3.3331907028432335,25.70033152187918,15940240.341776697,122466.85939778872,1,normal
590,FL1,L1,49.17141719829704,2.0879500179829877,30.82115384076517,18985767.17589356,277453.97458467336,0,normal
595,FL1,L1,44.449258177612045,0.6056248872868104,26.674436052788813,16600529.728945041,70992.80404796616,1,normal
600,FL1,L1,44.94560954153727,2.3061774840731273,25.51972941201379,15761750.606391659,188080.27611695716,0,normal
605,FL1,L1,52.218399409425196,0.9163223206404183,31.79174812203783,19702306.53002873,167536.0462449148,1,normal
610,FL1,L1,42.49602916176926,2.176204172051328,19.403881463472796,11960673.151317755,166752.76335274268,0,normal
615,FL1,L1,47.94164580692326,1.5843806238442493,21.751094559828083,13423317.713077078,171116.3868154744,0,normal
620,FL1,L1,43.28868920011493,2.036093933875338,21.41121946186386,13371311.125610223,10701.038054688379,1,normal
625,FL1,L1,45.52458395484159,0.8398703384664714,19.39602862568071,12077119.789200582,45398.10184986395,1,normal
630,FL1,L1,40.223382172951354,1.838245262181528,24.8577426999635,15512410.740339702,23678.447137483614,1,normal
635,FL1,L1,41.60876697042276,1.0934104778356428,25.03629873478841,15555543.947807912,92142.76143484615,1,normal
640,FL1,L1,41.28169233806039,2.3673480594243013,22.257830518051204,13701644.09356024,209499.9802217628,0,normal
645,FL1,L1,44.469038801184176,3.8044363234026015,31.645444890037126,19718497.040942844,59906.015330357885,1,normal
650,FL1,L1,41.77408712233688,1.9190469107358248,29.423963921275035,18307758.59573663,82218.85506026611,1,normal
655,FL1,L1,49.00441155762417,0.8257296971746555,27.73335064676137,17311939.20813674,21404.946089113822,1,normal
660,FL1,L1,45.61694493443139,2.535590314954956,24.18968397264096,14902083.127713699,216469.3551869012,0,normal
665,FL1,L1,42.52587250331351,2.747128411676841,19.251150473232965,11989925.528682431,42043.517088172855,1,normal
670,FL1,L1,51.30977908242073,1.9533555578494552,25.546090466577425,15851211.53635079,115095.00526010149,1,normal
675,FL1,L1,45.638157178227466,0.5180415438971453,29.163262277768233,18117981.800309367,109057.12329577658,1,normal
680,FL1,L1,53.6564057208766,2.69448605147147,26.543139946218282,16487267.543152316,102194.92323411116,1,normal
685,FL1,L1,49.01386360333984,2.5569525393273476,26.91642620246186,16811243.1820086,11523.194530061299,1,normal
690,FL1,L1,43.89167700625815,2.2320783281834546,23.790103682817737,14734388.17496076,134426.626800327,1,normal
695,FL1,L1,46.25873822183506,1.9019084172064002,21.39025257664309,13242880.627308654,126027.2330932794,1,normal
700,FL1,L1,48.80327270144103,2.7969084669043642,17.719799805596328,10953813.01205918,121061.86643852491,0,normal
705,FL1,L1,51.181257957686846,2.3809214337722264,22.03005102094005,13579656.493122945,189125.39496458665,0,normal
710,FL1,L1,48.92601279839408,3.2331812828921977,21.72593175860244,13463502.046351312,115205.30277521414,1,normal
715,FL1,L1,44.54754811012716,1.84167286295078,19.684401685692208,12135026.118539836,167724.93501779428,0,normal
720,FL1,L1,47.343787265000614,1.4171013707691829,26.840840351950803,16537723.769012948,237801.45095630217,0,normal
725,FL1,L1,48.65665325858606,0.8570479604585,23.46693030903859,14510496.62491334,156334.81823577956,0,normal
730,FL1,L1,48.26355281009254,2.3154524576745303,24.46393333237237,15114812.328315895,175146.00441683579,0,normal
735,FL1,L1,45.15264558467468,1.9616787822568484,22.897942284777198,14194740.69375199,116473.23423375841,1,normal
740,FL1,L1,45.93538867575977,0.9828328072885575,31.96728551666874,19967425.653039362,12127.794878599589,1,normal
745,FL1,L1,44.75699169925828,1.8613170547251543,16.344987979088536,10149328.677763566,66288.80916676897,1,normal
750,FL1,L1,49.42783914250519,1.4842112191712993,16.33042734771128,10135297.080583459,71220.01173608968,1,normal
755,FL1,L1,48.985364111181546,2.8874423184465896,21.750547818221513,13438099.872495059,155992.51389338638,0,normal
760,FL1,L1,45.05491321344337,3.2714238479368793,25.44282811841313,15725904.358108211,175863.21589999317,0,normal
765,FL1,L1,45.98255701061355,2.9769215645749827,21.947309245915985,13509705.511931542,207362.76676594824,0,normal
770,FL1,L1,42.36856028743205,0.738712819333708,16.29658642441934,10086638.512941647,98728.00232043938,1,normal
775,FL1,L1,41.65802181759168,0.1,23.320173721257678,14468463.251142818,106645.32464323204,1,normal
780,FL1,L1,44.49033619229219,0.1,24.430982471665544,15175395.383747725,93968.66104323926,1,normal
785,FL1,L1,46.49953037812695,0.3792480196801431,16.36434422122206,10135223.888276897,92491.24998688862,1,normal
790,FL1,L1,44.75874963386998,0.5595131170688084,21.341277145017674,13170634.054342004,167664.16129404044,0,normal
795,FL1,L1,42.14341174607501,3.057695101428216,20.768738699667953,12939835.004954968,40626.68233750362,1,normal
800,FL1,L1,46.11206848356659,1.1390543495494432,24.75950128244145,15460947.297541378,13741.003984529652,1,normal
805,FL1,L1,42.26109032053459,2.7740000020757853,21.677760334916954,13406236.136274198,142364.073048897,0,normal
810,FL1,L1,44.905189279047356,1.7651983515658296,20.74032715740582,12865111.915761054,97592.55761758467,1,normal
815,FL1,L1,44.69991641685154,1.9999244733893846,23.96137228749736,14903286.397685595,72571.28200025349,1,normal
820,FL1,L1,47.21405986637824,1.2333505393987498,19.03511807153524,11834762.697556116,62186.09715341063,1,normal
825,FL1,L1,45.68023595600358,3.861564123831818,22.369366047640018,13978480.694014998,2373.0857600138065,1,normal
830,FL1,L1,47.33163416975655,3.0062806777188444,23.290354953835998,14468427.609850604,88044.2362968947,1,normal
835,FL1,L1,44.69201914427742,1.812096061223227,32.158441664016145,19963713.289255947,135312.75075414404,1,normal
840,FL1,L1,44.81041548664484,1.04577348850324,26.802013214704765,16604956.018309468,146302.2408810086,1,normal
845,FL1,L1,46.651817463873755,0.8210630459665744,21.035813051974554,13011900.177968942,135482.97951515374,0,normal
850,FL1,L1,48.04321690467551,1.7097978134054952,17.237251153607442,10628985.889061939,144296.08194271213,0,normal
855,FL1,L1,44.8940174065783,3.079796350300936,16.803466662376117,10383235.77847172,118930.88551335363,0,normal
860,FL1,L1,45.81223943671899,0.1,26.18386341651361,16136915.26772533,227999.36759567593,0,normal
865,FL1,L1,45.65283346507238,1.550332398337026,25.10972023673542,15456875.675016016,236699.47294362076,0,normal
870,FL1,L1,45.88235403119045,2.2619243938650757,27.96932230220657,17215884.626707286,264941.8121718208,0,normal
875,FL1,L1,45.14902287647258,1.5769722548466876,17.3512742512983,10732365.15533111,112181.25173032832,0,normal
880,FL1,L1,46.3348088028207,2.659779152325827,20.43125880906703,12658119.894022727,111416.86164417012,1,normal
885,FL1,L1,46.49177912619598,0.8907690567503934,16.868028837599947,10533867.078691166,8650.944808802162,1,normal
890,FL1,L1,46.43846341310254,1.3215109676777088,19.111917718907858,11896621.524223935,48327.050093477825,1,normal
895,FL1,L1,45.16418577551651,0.16933363782219524,18.126977843076517,11305415.890331604,23945.261591218456,1,normal
900,FL1,L1,46.626948572167635,1.2400252511868746,28.842083758405582,17819043.676508006,207258.6724954808,0,normal
905,FL1,L1,45.80234784896646,1.836564169343837,29.94662296152069,18582867.402258698,133771.94869172864,1,normal
910,FL1,L1,42.781495814424574,2.201128318796205,27.66705615301923,17189015.543289587,102894.55234743303,1,normal
915,FL1,L1,46.61539827744594,1.4976687117303258,27.593448504102174,17057027.57669504,188877.73836882002,0,normal
920,FL1,L1,43.462137937238886,0.2671360467523731,17.928613261530614,11133726.947100166,71656.34135646724,1,normal
925,FL1,L1,51.916536581322326,2.058537754695024,22.60760647068748,14007385.569169488,122368.47501018574,1,normal
930,FL1,L1,47.372973899261126,2.0710548343315023,26.93135258860659,16610057.589311326,222037.77856779326,0,normal
935,FL1,L1,47.9111412432074,2.2387606717297053,28.956690265453528,18093142.212408748,4789.203499708686,1,normal
940,FL1,L1,46.93987759127339,2.742226305919171,16.72579178817621,10427853.75253498,25766.115075151774,1,normal
945,FL1,L1,49.412829866881395,1.7899435873541822,29.81587464665524,18417103.28231299,217818.3718465333,0,normal
950,FL1,L1,43.38857586859505,3.1602246159411624,19.831312312481316,12385678.00917906,8892.186121763069,1,normal
955,FL1,L1,46.033940126592704,0.1,16.216003647147918,10132010.942566121,2991.336901327018,1,normal
960,FL1,L1,51.80355755301697,1.9632612182573523,20.84503904377968,12834537.590004262,193611.81235803734,0,normal
965,FL1,L1,43.93639800949651,1.4869493895565995,21.798220963806813,13620106.788595164,3781.3137840923446,1,normal
970,FL1,L1,49.60158507575431,0.9843616046086316,16.502863271851904,10199978.017672142,114311.52723529754,0,normal
975,FL1,L1,47.621218749429424,1.2916775155864517,30.0627242631342,18680775.98406328,108426.68039559705,1,normal
980,FL1,L1,47.849280293082096,1.5173871464256918,31.626966697883216,19614889.61046454,151964.57571246874,1,normal
985,FL1,L1,42.102774893914,2.4870092937668535,20.72924354684982,12814167.756984139,141609.4597969984,0,normal
990,FL1,L1,45.946868201294436,2.422112145182744,30.961649874912702,19207321.53465669,143709.6371637522,1,normal
995,FL1,L1,45.267053044213746,1.7719654617140828,28.113024991333187,17345848.277811535,224792.34177170534,0,normal
1000,FL1,L1,45.84934986221464,0.1,21.155999438057304,13128988.14834524,93511.50044057428,1,normal
1005,FL1,L1,49.2202324659463,2.829170399024849,29.68745960080773,18310895.478699543,243766.77180529037,0,normal
1010,FL1,L1,50.0426688007908,1.0177053535647351,30.83540149240877,18987053.030401375,285072.90235410735,0,normal
1015,FL1,L1,46.64551402926103,1.5783158992248472,20.05916357139803,12495918.597094072,41058.635029698045,1,normal
1020,FL1,L1,43.944379205928364,3.1675455892827302,19.122150927033815,11856844.609530753,94499.71986538194,1,normal
1025,FL1,L1,47.230189320062486,2.5653965640388057,16.962156662810877,10516087.23373008,85260.68052671927,1,normal
1030,FL1,L1,42.970829129765754,1.5896999124182485,18.878329440230377,11770929.125090025,28026.775053959154,1,normal
1035,FL1,L1,45.31749515804175,1.510220219586591,19.623113701154082,12087945.895990971,176500.16723033055,0,normal
1040,FL1,L1,41.73641138134474,3.7327976332467845,18.24178094359424,11297895.44246045,103217.64728595065,1,normal
1045,FL1,L1,46.14687849744505,2.422919279615949,31.016705205906646,19313834.530142862,71606.22354879265,1,normal
1050,FL1,L1,47.32508820454182,3.721827268803751,28.25205621949999,17654526.934138272,3008.203049223601,1,normal
1055,FL1,L1,48.95380677227197,2.6097905060392788,32.170383842587945,19846086.75634588,260403.14527158593,0,normal
1060,FL1,L1,51.84976851639978,0.1,23.83130067594826,14860028.473996695,34534.44847096616,1,normal
1065,FL1,L1,44.98040582334119,2.9992528030472037,16.253909122920717,10146073.198409708,12620.003415741374,1,normal
1070,FL1,L1,45.82926364743357,1.3070137007228175,29.944631758960593,18593518.16653232,121876.68281805089,1,normal
1075,FL1,L1,49.55086914868583,1.090672983440057,26.3158278213129,16402354.574862152,45037.81345841075,1,normal
1080,FL1,L1,44.73712055303579,1.3855533237305764,28.87647871346086,17855717.917047665,192081.27886536927,0,normal
1085,FL1,L1,47.765808320714726,0.13150018674945008,23.12196859925387,14418964.033073438,32266.341460227908,1,normal
1090,FL1,L1,49.68921581186032,1.4437597296564881,27.42825496860089,16933248.554486047,209410.8008895085,0,normal
1095,FL1,L1,47.1249310113099,1.8715482456665575,26.098106860954054,16199059.689033654,112257.0990626295,1,normal
1100,FL1,L1,52.216470527048564,2.186585972196666,17.946733124496927,11206663.722213713,10044.480596865413,1,normal
1105,FL1,L1,46.71379584578296,3.182331646753985,18.972566421994205,11696803.678735394,161050.335010985,0,normal
1110,FL1,L1,46.509629989613714,1.6771345711572423,25.849596072101384,15937961.243219174,218036.3018441915,0,normal
1115,FL1,L1,49.59504242194159,3.1911892623269873,29.43131728699572,18347926.53276247,46646.771609854295,1,normal
1120,FL1,L1,41.60758435317747,1.1064342295932663,31.74099395987036,19664739.62270035,173381.60221862284,1,normal
1125,FL1,L1,48.316966046280605,2.711288340029528,29.225471836193293,18000072.841645293,265847.0559755139,0,normal
1130,FL1,L1,44.08631306243831,1.2169568448845183,19.44291370282086,12112468.834957706,39352.22930533188,1,normal
1135,FL1,L1,42.09086459032107,2.313091929551947,17.278315712983275,10723101.412798826,75845.9078157222,1,normal
1140,FL1,L1,47.259756359831115,1.640349588243248,27.53293792095768,16957324.7905756,250761.41002294776,0,normal
1145,FL1,L1,43.30926224368792,2.245265374896466,26.918483390495105,16602229.523157828,221822.59590161563,0,normal
1150,FL1,L1,45.889725452017316,0.8496122671678537,17.834952649681057,11054698.008368813,92147.39768184847,1,normal
1155,FL1,L1,40.56593733317029,2.8416306233066555,28.904230319347874,17951698.859789234,113445.08980318686,1,normal
1160,FL1,L1,45.1400636848942,2.156454750451032,29.503772848566797,18171935.93716512,267922.0931891264,0,normal
1165,FL1,L1,50.12032298051867,1.8353377778233817,28.23858659713462,17575828.698405832,73287.92480330431,1,normal
1170,FL1,L1,47.45024763431795,3.2286683143101147,21.656426446716733,13389540.251521358,145726.2776765992,0,normal
1175,FL1,L1,46.34018120051032,0.81819059122925,25.077120497482618,15486604.686891017,186595.62403561734,0,normal
1180,FL1,L1,47.93939820897651,2.737741239071142,29.043467287953916,18141854.69546275,10312.359508452759,1,normal
1185,FL1,L1,39.25252102654703,2.240936864070513,29.419919391359095,18364105.34826987,23344.27132956741,1,normal
1190,FL1,L1,42.45787493028838,0.8239452688717792,23.32143882946546,14373729.050911848,202170.21750406473,0,normal
1195,FL1,L1,48.642109639345,4.273105107062155,23.982453697871495,14919288.497409718,69745.0637599652,1,normal
1200,FL1,L1,50.9547880551847,1.7472362002830524,27.042519038028452,16740795.52690708,160778.87186070275,1,normal
1205,FL1,L1,44.4063369793295,3.5756497459664778,30.538112015627547,18897582.107041843,188737.90272537663,1,normal
1210,FL1,L1,48.764214212401306,3.022961133594527,16.78316213934883,10488271.469421431,1204.8676715862186,1,normal
1215,FL1,L1,50.916863153914036,2.152339752873943,16.143592543288648,10027544.014624871,62201.32493053452,1,normal
1220,FL1,L1,45.240189237726206,3.00054918590804,23.97220723495057,14863846.53695896,118782.98488514569,1,normal
1225,FL1,L1,42.37369402173377,4.439414063865167,20.323860059766623,12596327.736748565,106084.8006055747,1,normal
1230,FL1,L1,44.75860944284144,2.305437787921112,19.45351609279346,12106959.568681063,51487.989314849736,1,normal
1235,FL1,L1,45.98265502247751,2.69119860571808,16.593872583324334,10271289.730762977,99880.63381473116,1,normal
1240,FL1,L1,51.02786682863368,0.9019102516004889,19.18372736248675,11873068.829641396,116760.77191282314,1,normal
1245,FL1,L1,45.807415334964155,2.5388032736257813,17.6261106183441,10939178.514502935,77140.62196212584,1,normal
1250,FL1,L1,46.711996615339686,4.083223919421719,16.919781786150175,10505504.93236921,69358.68397465012,1,normal
1255,FL1,L1,47.378653637661024,3.0077282366996334,19.13620438920732,11924863.13940795,35264.60384662684,1,normal
1260,FL1,L1,48.79538338845926,4.223797452831239,30.074121265530646,18645667.363738343,150658.4272183115,1,normal
